"city","state","name","email","phone","img_url","city_site_url","population"
"Glenview","IL","James R. Patterson Jr.","jpatterson@glenview.il.us","847-904-4370","https://secure.usmayors.org/mayorphotos/Patterson_Jim!445.jpg","http://www.glenview.il.us","47258"
"Elmhurst","IL","Steven M. Morley","cityadmin@elmhurst.org","630-530-3010","https://secure.usmayors.org/mayorphotos/Morley_Steven!347.jpg","http://www.elmhurst.org","46558"
"Lombard","IL","Keith T. Giagnorio","giagnoriok@villageoflombard.org","630-620-5710","https://secure.usmayors.org/mayorphotos/Giagnorio_Keith!655.jpg","http://www.villageoflombard.org","44523"
"Plainfield","IL","Michael P. Collins","mcollins@goplainfield.com","815-436-7093","https://secure.usmayors.org/mayorphotos/Collins_Michael!3435.JPG","http://plainfield-il.org/","44138"
"DeKalb","IL","Jerry Smith","jerry.smith@cityofdekalb.com","815-748-2099","https://secure.usmayors.org/mayorphotos/Smith_Jerry!53483.jpg","http://www.cityofdekalb.com","42611"
"Urbana","IL","Diane W. Marlin","dwmarlin@urbanaillinois.us","217-384-2456","https://secure.usmayors.org/mayorphotos/Marlin_Diane!53488.jpg","http://urbanaillinois.us","42046"
"Moline","IL","Stephanie Acri","sacri@moline.il.us","309-524-2001","https://secure.usmayors.org/mayorphotos/Acri_Stephanie!53494.jpg","http://www.moline.il.us","41902"
"Belleville","IL","Mark Eckert","meckert@belleville.net","618-233-6810","https://secure.usmayors.org/mayorphotos/Eckert_Mark!84.jpg","http://www.belleville.net","41290"
"Bartlett","IL","Kevin Wallace","kwallace@vbartlett.org","630-837-0800","https://secure.usmayors.org/mayorphotos/Wallace_Kevin!69.jpg","http://www.village.bartlett.il.us","40931"
"Buffalo Grove","IL","Beverly Sussman","bsussman@vbg.org","847-459-2525","https://secure.usmayors.org/mayorphotos/Sussman_Beverly!155.JPG","http://www.vbg.org","40853"
"Quincy","IL","Kyle A. Moore","mayor@quincyil.gov","217-228-4545","https://secure.usmayors.org/mayorphotos/Moore_Kyle!959.jpg","http://www.ci.quincy.il.us","40042"
"Crystal Lake","IL","Aaron T. Shepley","comments@crystallake.org","815-459-2020","https://secure.usmayors.org/mayorphotos/Shepley_Aaron!1688.JPG","http://www.crystallake.org","40036"
"Romeoville","IL","John D. Noak","jnoak@romeoville.org","815-886-7200","https://secure.usmayors.org/mayorphotos/Noak_John!1009.jpg","http://www.romeoville.org","39624"
"Carol Stream","IL","Frank Saverino","fsaverino@carolstream.org","630-871-6250","https://secure.usmayors.org/mayorphotos/Saverino_Frank!179.JPG","http://www.carolstream.org","39601"
"Streamwood","IL","Billie D. Roth","mayor@streamwood.org","630-736-3800","https://secure.usmayors.org/mayorphotos/Roth_Billie!1134.jpg","http://www.streamwood.org","39570"
"Wheeling","IL","Patrick Horcher","phorcher@wheelingil.gov","847-499-9095","https://secure.usmayors.org/mayorphotos/Horcher_Patrick!53480.jpg","http://www.vi.wheeling.il.us","38878"
"Hanover Park","IL","Rodney S. Craig","rcraig@hpil.org","630-372-4201","https://secure.usmayors.org/mayorphotos/Craig_Rodney!485.jpg","http://www.hanoverparkillinois.org","37747"
"Carpentersville","IL","John M. Skillman","jmskillman@cville.org","224-293-1654","https://secure.usmayors.org/mayorphotos/Skillman_John!53482.jpg","http://vil.carpentersville.il.us","37744"
"Rock Island","IL","Mike Thoms","rimayor@rigov.org","309-732-2012","https://secure.usmayors.org/mayorphotos/Thoms_Mike!53492.jpg","http://www.rigov.org","37678"
"Park Ridge","IL","Marty Maloney","martymaloney@gmail.com","847-318-5200","https://secure.usmayors.org/mayorphotos/Maloney_Marty!890.jpg","http://www.parkridge.us","37240"
"Addison","IL","Rich Veenstra","mayor@addison-il.org","630-693-7502","https://secure.usmayors.org/mayorphotos/Veenstra_Rich!3.jpg","http://addisonadvantage.org","36724"
"Calumet City","IL","Michelle Markiewicz Qualkinbush","mayormichelle@calumetcity.org","708-891-8105","https://secure.usmayors.org/mayorphotos/Qualkinbush_Michelle!166.jpg","http://www.calumetcity.org","36240"
"Oswego","IL","Troy T. Parlier","tparlier@oswegoil.org","630-554-1555","https://secure.usmayors.org/mayorphotos/Parlier_Troy!54736.jpg","http://www.oswegoil.org","35237"
"Glendale Heights","IL","Linda Jackson","ljackson@glendaleheights.org","630-260-6000x5302","https://secure.usmayors.org/mayorphotos/0036100000IFgAh.jpg","http://www.glendaleheights.org","33928"
"Woodridge","IL","Gina Cunningham-Picek","gcunningham@vil.woodridge.il.us","630-719-4706","https://secure.usmayors.org/mayorphotos/Cunningham-Picek_Gina!3087.jpg","http://www.vil.woodridge.il.us","33566"
"Northbrook","IL","Sandra E. Frum","frum@northbrook.il.us","847-272-5050","https://secure.usmayors.org/mayorphotos/Frum_Sandy!840.jpg","http://www.northbrook.il.us","33167"
"St. Charles","IL","Raymond P. Rogina","mayor@stcharlesil.gov","630-377-4445","https://secure.usmayors.org/mayorphotos/Rogina_Raymond!3531.jpg","http://www.stcharlesil.gov","33032"
"Elk Grove Village","IL","Craig B. Johnson","cjohnson@elkgrove.org","847-439-3900","https://secure.usmayors.org/mayorphotos/Johnson_Craig!344.jpg","http://www.elkgrove.com","32458"
"Pekin","IL","Mark Luft","mluft@ci.pekin.il.us","309-264-5517","https://secure.usmayors.org/mayorphotos/Luft_Mark!54738.jpg","http://www.ci.pekin.il.us","32255"
"Mundelein","IL","Steve Lentz","slentz@mundelein.org","847-949-3209","https://secure.usmayors.org/mayorphotos/Lentz_Steve!2406.jpg","http://www.mundelein.org","31234"
"Algonquin","IL","John Schmitt","johnschmitt@algonquin.org","847-658-2700","https://secure.usmayors.org/mayorphotos/Schmitt_John!3336.JPG","http://algonquin.org","30910"
"Danville","IL","Rickey Williams Jr","mayor@cityofdanville.org","217-431-2200","https://secure.usmayors.org/mayorphotos/Williams_Rickey!54710.jpg","http://cityofdanville.org","30898"
"Gurnee","IL","Kristina Kovarik","mayor@village.gurnee.il.us","847-599-7500","https://secure.usmayors.org/mayorphotos/Kovarik_Kristina!3529.jpg","http://www.gurnee.il.us","30576"
"Galesburg","IL","John Pritchard","jpritchard@ci.galesburg.il.us","309-344-2634","https://secure.usmayors.org/mayorphotos/Pritchard_John!426.jpg","http://www.ci.galesburg.il.us","30432"
"North Chicago","IL","Leon Rockingham Jr.","leoroc@northchicago.org","847-596-8610","https://secure.usmayors.org/mayorphotos/Rockingham_Leon!828.jpg","http://www.northchicago.org","29770"
"Highland Park","IL","Nancy Rodkin Rotering","nrotering@cityhpil.com","847-926-1009","https://secure.usmayors.org/mayorphotos/Rotering_Nancy!511.JPG","http://www.cityhpil.com","29622"
"Chicago Heights","IL","David A. Gonzalez","dgonzalez@chicagoheights.net","708-756-5315","https://secure.usmayors.org/mayorphotos/Gonzalez_David!211.JPG","http://chicagoheights.net","29571"
"Westmont","IL","Ron J. Gunter","rgunter@westmont.il.gov","630-981-6201","https://secure.usmayors.org/mayorphotos/Gunter_Ron!1269.jpg","http://www.westmont.il.gov","24647"
"Lisle","IL","Christopher R. Pecak","cpecak@villageoflisle.org","630-271-4118","https://secure.usmayors.org/mayorphotos/Pecak_Christopher!2214.jpg","http://www.villageoflisle.org","23506"
"Dolton","IL","Riley H. Rogers","rrogers@vodolton.org","708-201-3270","https://secure.usmayors.org/mayorphotos/Rogers_Riley!299.jpg","http://www.vodolton.org","22547"
"Macomb","IL","Michael J. Inman","mayor@macomb.com","309-833-2558","https://secure.usmayors.org/mayorphotos/Inman_Michael!677.JPG","http://www.cityofmacomb.com","22086"
"Matteson","IL","Sheila Y. Chalmers-Currin","schalmers-currin@villageofmatteson.org","708-283-4911","https://secure.usmayors.org/mayorphotos/Chalmers-Currin_Sheila!53481.jpg","http://www.villageofmatteson.org","19464"
"Hazel Crest","IL","Vernard L. Alsberry Jr.","valsberry@villageofhazelcrest.com","708-335-9600","https://secure.usmayors.org/mayorphotos/Alsberry_Vernard!2006.jpg","http://www.villageofhazelcrest.com","13694"
"Warrenville","IL","David Brummel","davidbrummel@warrenville.il.us","630-393-5741","https://secure.usmayors.org/mayorphotos/Brummel_David!53119.jpg","http://www.warrenville.il.us","13316"
"Chatham","IL","Tom Gray","tgray@chathamil.net","217-483-2451","https://secure.usmayors.org/mayorphotos/Gray_Tom!3615.jpg","https://www.chathamil.net","12077"
"River Forest","IL","Cathy Adduci","cadduci@vrf.us","708-366-8500","https://secure.usmayors.org/mayorphotos/Adduci_Cathy!2659.jpg","http://vrf.us","10903"
"Barrington","IL","Karen Darch","kdarch@barrington-il.gov","847-304-3444","https://secure.usmayors.org/mayorphotos/Darch_Karen!3303.jpg","http://www.barrington-il.gov","10168"
"Lake Barrington","IL","Kevin C. Richardson","krichardson@heartlandsolutionsgroup.com","847-381-6010","https://secure.usmayors.org/mayorphotos/Richardson_Kevin!3304.jpg","http://www.lakebarrington.org","4879"
"Sesser","IL","Jason Ashmore","mayor@sesser.org","618-625-3611","https://secure.usmayors.org/mayorphotos/Ashmore_Jason!54780.jpg","https://www.sesser.org","1875"
"Indianapolis","IN","Joseph 'Joe' H. Hogsett","julie.marvel@indy.gov","317-327-3601","https://secure.usmayors.org/mayorphotos/Hogsett_Joe!542.jpg","http://www.indy.gov","867125"
"Fort Wayne","IN","Thomas 'Tom' C. Henry","mayor@cityoffortwayne.org","260-427-1111","https://secure.usmayors.org/mayorphotos/Henry_Tom!405.jpg","http://www.cityoffortwayne.org","267633"
"Evansville","IN","Lloyd W. Winnecke","mayor@evansvillegov.org","812-436-4962","https://secure.usmayors.org/mayorphotos/Winnecke_Lloyd!364.JPG","http://www.evansvillegov.org","117963"
"South Bend","IN","James Mueller","jmueller@southbendin.gov","574-233-0311","https://secure.usmayors.org/mayorphotos/Mueller_James!54787.jpg","https://www.southbendin.gov","101860"
"Carmel","IN","James Brainard","jbrainard@carmel.in.gov","317-571-2401","https://secure.usmayors.org/mayorphotos/Brainard_James!178.JPG","http://www.carmel.in.gov","93510"
"Fishers","IN","Scott Fadness","fadnesss@fishers.in.us","317-595-3111","https://secure.usmayors.org/mayorphotos/Fadness_Scott!1851.jpg","http://www.fishers.in.us","93362"
"Bloomington","IN","John Hamilton","mayor@bloomington.in.gov","812-349-3406","https://secure.usmayors.org/mayorphotos/Hamilton_John!117.JPG","http://bloomington.in.gov","84981"
"Hammond","IN","Thomas M. McDermott Jr.","mayor@gohammond.com","219-853-6301","https://secure.usmayors.org/mayorphotos/McDermott_Thomas!481.JPG","http://www.gohammond.com","75795"
"Gary","IN","Jerome A. Prince","jprince@ci.gary.in.us","219-881-1302","https://secure.usmayors.org/mayorphotos/Prince_Jerome!54788.jpg","http://www.gary.in.us","75282"
"Lafayette","IN","Tony Roswarski","troswarski@lafayette.in.gov","765-807-1002","https://secure.usmayors.org/mayorphotos/Roswarski_Tony!601.JPG","https://www.lafayette.in.gov","72168"
"Muncie","IN","Dan Ridenour","mayor@cityofmuncie.com","765-747-4845","https://secure.usmayors.org/mayorphotos/Ridenour_Dan!54836.jpg","http://www.cityofmuncie.com","68529"
"Noblesville","IN","Chris Jensen","mglodowski@noblesville.in.us","317-776-6324","https://secure.usmayors.org/mayorphotos/Jensen_Chris!54829.jpg","http://www.cityofnoblesville.org","63133"
"Terre Haute","IN","Duke A. Bennett","mayor@terrehaute.in.gov","812-244-2303","https://secure.usmayors.org/mayorphotos/Bennett_Duke!1156.jpg","http://www.terrehaute.in.gov","60753"
"Greenwood","IN","Mark W. Myers","mayor@greenwood.in.gov","317-887-5000","https://secure.usmayors.org/mayorphotos/Myers_Mark!1963.JPG","http://www.greenwood.in.gov","58778"
"Kokomo","IN","Tyler Moore","mayor@cityofkokomo.org","765-456-7444","https://secure.usmayors.org/mayorphotos/Moore_Tyler!54831.jpg","http://www.cityofkokomo.org","57869"
"Anderson","IN","Thomas Broderick Jr.","mayorbroderick@cityofanderson.com","765-648-6000","https://secure.usmayors.org/mayorphotos/Broderick_Thomas!29.JPG","http://www.cityofanderson.com","55037"
"Elkhart","IN","Rod Roberson","rod.roberson@coei.org","574-293-8968","https://secure.usmayors.org/mayorphotos/Roberson_Rod!54830.jpg","http://elkhartindiana.org","52367"
"Mishawaka","IN","Dave Wood","mayor@mishawaka.in.gov","574-258-1601","https://secure.usmayors.org/mayorphotos/Wood_Dave!755.JPG","http://mishawaka.in.gov","49931"
"Lawrence","IN","Steve Collier","scollier@cityoflawrence.org","317-545-6191","https://secure.usmayors.org/mayorphotos/Collier_Steve!2180.JPG","http://www.cityoflawrence.org","49046"
"West Lafayette","IN","John R. Dennis","mayor@westlafayette.in.gov","765-775-5102","https://secure.usmayors.org/mayorphotos/Dennis_John!3534.jpg","http://www.westlafayette.in.gov","48308"
"Columbus","IN","Jim Lienhoop","mayor@columbus.in.gov","812-376-2500","https://secure.usmayors.org/mayorphotos/Lienhoop_Jim!240.JPG","http://columbus.in.gov/index.asp","47543"
"Jeffersonville","IN","Mike Moore","mmoore@cityofjeff.net","812-285-6400","https://secure.usmayors.org/mayorphotos/Moore_Mike!2092.jpg","http://cityofjeff.net","47432"
"Westfield","IN","Andy Cook","acook@westfield.in.gov","317-804-3001","https://secure.usmayors.org/mayorphotos/Cook_Andy!3467.JPG","http://westfield.in.gov","41528"
"Portage","IN","Sue Lynch","slynch@portage-in.com","219-762-5425","https://secure.usmayors.org/mayorphotos/Lynch_Sue!54847.jpg","http://www.ci.portage.in.us","36806"
"New Albany","IN","Jeff M. Gahan","mayor@cityofnewalbany.com","812-948-5333","https://secure.usmayors.org/mayorphotos/Gahan_Jeff!799.JPG","http://www.cityofnewalbany.com","36604"
"Richmond","IN","Dave Snow","mayor@richmondindiana.gov","765-983-7207","https://secure.usmayors.org/mayorphotos/Snow_Dave!986.JPG","http://www.richmondindiana.gov","35353"
"Merrillville","IN","Richard Hardaway","rhardaway@merrillville.in.gov","219-769-5711","https://secure.usmayors.org/mayorphotos/Hardaway_Richard!2325.JPG","http://www.merrillville.in.gov","35246"
"Valparaiso","IN","Matt Murphy","mayormurphy@valpo.us","219-462-1161","https://secure.usmayors.org/mayorphotos/Murphy_Matt!54848.jpg","http://www.ci.valparaiso.in.us","33729"
"Goshen","IN","Jeremy Stutsman","mayor@goshencity.com","574-533-9322","https://secure.usmayors.org/mayorphotos/Stutsman_Jeremy!3532.jpg","http://www.goshenindiana.org","33566"
"Michigan City","IN","Duane Parry","dparry@emichigancity.com","219-873-1400","https://secure.usmayors.org/mayorphotos/Parry_Duane!54835.jpg","http://www.emichigancity.com","31118"
"Crown Point","IN","David D.F. Uran","webmaster@crownpoint.in.gov","219-662-3250","https://secure.usmayors.org/mayorphotos/0034N00002oIeN3.png","https://www.crownpoint.in.gov/","30059"
"Marion","IN","Jess Alumbaugh","jalumbaugh@marionindiana.us","756-662-9931","https://secure.usmayors.org/mayorphotos/Alumbaugh_Jess!699.jpg","http://www.marionindiana.us","29948"
"Kansas City","MO","Quinton Lucas","quinton.lucas@kcmo.org","816-513-3500","https://secure.usmayors.org/mayorphotos/Lucas_Quinton!54759.jpg","http://www.kcmo.org","491918"
"Wichita","KS","Brandon Whipple","bwhipple@wichita.gov","316-268-4331","https://secure.usmayors.org/mayorphotos/Whipple_Brandon!54832.jpg","http://www.wichitagov.org","389255"
"Little Rock","AR","Frank D. Scott Jr.","mayorscott@littlerock.gov","501-371-4744","https://secure.usmayors.org/mayorphotos/Scott_Frank!54466.jpg","http://www.littlerock.gov","197881"
"Overland Park","KS","Carl R. Gerlach","carl.gerlach@opkansas.org","913-895-6000","https://secure.usmayors.org/mayorphotos/Gerlach_Carl!874.jpg","http://www.opkansas.org","192536"
"Kansas City","KS","David Alvey","dalvey@wycokck.org","913-573-5010","https://secure.usmayors.org/mayorphotos/Alvey_David!53998.jpg","http://www.wycokck.org","152958"
"Olathe","KS","Michael Copeland","mcopeland@olatheks.org","913-971-8500","https://secure.usmayors.org/mayorphotos/Copeland_Michael!861.JPG","http://www.olatheks.org","139605"
"Topeka","KS","Michelle De La Isla","mayor@topeka.org","785-368-3710","https://secure.usmayors.org/mayorphotos/DeLaIsla_Michelle!53999.jpg","http://www.topeka.org","125904"
"Lawrence","KS","Jennifer Ananda","jananda@lawrenceks.org","785-840-8255","https://secure.usmayors.org/mayorphotos/Ananda_Jennifer!54954.jpg","http://www.lawrenceks.org","97286"
"Fort Smith","AR","George B. McGill","mayor@fortsmithar.gov","479-784-2437","https://secure.usmayors.org/mayorphotos/McGill_George!54500.jpg","http://www.fortsmithar.gov","87845"
"Fayetteville","AR","Lioneld Jordan","mayor@fayetteville-ar.gov","479-575-8330","https://secure.usmayors.org/mayorphotos/Jordan_Lioneld!386.jpg","http://www.accessfayetteville.org","86751"
"Springdale","AR","Doug Sprouse","dsprouse@springdalear.gov","479-750-8114","https://secure.usmayors.org/mayorphotos/Sprouse_Doug!2821.jpg","http://www.springdaleark.org","81029"
"Jonesboro","AR","Harold Perrin","hperrin@jonesboro.org","870-932-1052","https://secure.usmayors.org/mayorphotos/Perrin_Harold!568.jpg","http://www.jonesboro.org","76990"
"Rogers","AR","Greg Hines","ghines@rogersar.gov","479-621-1117","https://secure.usmayors.org/mayorphotos/Hines_Greg!2681.JPG","http://www.rogersar.gov","67600"
"Conway","AR","Bart Castleberry","mayor@cityofconway.org","501-450-6110","https://secure.usmayors.org/mayorphotos/Castleberry_Bart!53224.jpg","http://www.cityofconway.org","66426"
"North Little Rock","AR","Joe A. Smith","mayor@nlr.ar.gov","501-975-8601","https://secure.usmayors.org/mayorphotos/Smith_Joe!830.jpg","http://nlr.ar.gov","66127"
"Shawnee","KS","Michelle Distler","mdistler@cityofshawnee.org","913-631-2500","https://secure.usmayors.org/mayorphotos/Distler_Michelle!1082.jpg","http://www.cityofshawnee.org","65845"
"Lenexa","KS","Michael A. Boehm","mboehm@lenexa.com","913-477.7567","https://secure.usmayors.org/mayorphotos/Boehm_Michael!633.JPG","http://www.ci.lenexa.ks.us","55294"
"Manhattan","KS","Usha Reddi","ureddi@cityofmhk.com","785-587-2404","https://secure.usmayors.org/mayorphotos/Reddi_Usha!54856.jpg","http://www.cityofmhk.com","54959"
"Bentonville","AR","Stephanie Orman","sorman@bentonvillear.com","479-271-3112","https://secure.usmayors.org/mayorphotos/Orman_Stephanie!54465.jpg","http://www.bentonvillear.com","51111"
"Salina","KS","Mike Hoppock","citycommission@salina.org","785-309-5700","https://secure.usmayors.org/mayorphotos/Hoppock_Mike!54948.jpg","http://www.ci.salina.ks.us","46716"
"Pine Bluff","AR","Shirley Washington","mayor@cityofpinebluff.com","870-730-2000","https://secure.usmayors.org/mayorphotos/Washington_Shirley!53296.jpg","http://www.cityofpinebluff.com","42271"
"Hutchinson","KS","Jade Piros de Carvalho","jade.pirosdecarvalho@hutchgov.com","620-200-1167","https://secure.usmayors.org/mayorphotos/PirosdeCarvalho_Jade!54953.jpg","http://www.hutchgov.com","40623"
"Hot Springs","AR","Pat McCabe","pmccabe@levihospital.com","501-276-1409","https://secure.usmayors.org/mayorphotos/McCabe_Pat!54439.jpg","http://www.cityhs.net","37169"
